feature_id	tweet_id_str	tweet_text	tweet_created_at	tweet_user_location	tweet_user_timezone	tweet_coordinates_latitude	tweet_coordinates_longitude	tweet_placeid	char_position	text	geoNameId	toponym	country_code	longitude	latitude	surrogate_geojson	uncertain_semantics	vague	overlapping_ambiguous	non_overlapping_ambiguous	not_in_geonames
6850	490135006967115776	RT @HuffingtonPost: Heartbreaking photograph of one father's grief reveals the real cost of violence in Gaza http://t.co/MGyLFjGTB2 http://…	Fri Jul 18 14:04:26 +0000 2014		Pacific Time (US & Canada)				104	Gaza	281132	Gaza Strip	PS	34.33333	31.41667	"{""features"":[{""geometry"":{""coordinates"":[34.46667,31.5]},""properties"":{""geoNameId"":281133,""toponym"":""Gaza"",""countryCode"":""PS"",""positions"":[104]}},{""geometry"":{""coordinates"":[34.33333,31.41667]},""properties"":{""geoNameId"":281132,""toponym"":""Gaza Strip"",""countryCode"":""PS"",""positions"":[104]}},{""geometry"":{""coordinates"":[34.45591,31.25857]},""properties"":{""geoNameId"":7870269,""toponym"":""Gaza"",""countryCode"":""IL"",""positions"":[104]}}]}"			true		
6851	555152612303986689	RT @MNHouseInfo: Wed. #mnleg on @tptMN: House talks aging, ag. policy; House session; Senate hearings on Ebola, the flu, rail safety: http:…	Wed Jan 14 00:01:11 +0000 2015	St. Paul, MN																	
6852	532988012230373376	RT @BethanyKoppel: In TN when a tornado comes ppl wait and watch it outside their homes...When snow comes!!! U best open the storm shelter …	Thu Nov 13 20:06:59 +0000 2014	Martin, TN					22	TN	4662168	Tennessee	US	-86.25027	35.75035						
6853	501141780461395969	People need to look back at what Ghandi did. Change the world with peace, not violence.	Sun Aug 17 23:01:25 +0000 2014																		
6854	548027125651877889	RT @AnisAshaari: I really hope there will be no new year eve's concert this year because I believe the money can be used to help flood vict…	Thu Dec 25 08:07:03 +0000 2014		Kuala Lumpur																
6855	547830267009056769	RT @JustinDahms: The nig shot &amp; killed in Missouri last night WAS ARMED. HE DID HAVE A GUN. 9 mil. Stfu &amp; no need to bitch &amp; protest. Have …	Wed Dec 24 19:04:48 +0000 2014	"Atlanta "					42	Missouri	4398678	Missouri	US	-92.50046	38.25031						
6856	528607593028411392	See you in an hour at the Lake @LakeForest Sports Park!  Wear your Rebels gear!	Sat Nov 01 18:00:45 +0000 2014		Arizona																
6857	509401654685208577	"#flufact: Flu vaccines cannot give you the flu. Mild reactions may occur 1-2 days after vaccination. #getafluvax http://t.co/J4muzpHdxJ"	Tue Sep 09 18:03:13 +0000 2014	Twin Cities, Minnesota	Central Time (US & Canada)																
6858	516801449154453504	RT @thesummerlights: honeslty if the chinese fans at the fanmeet don't unleash hell and like start a riot i've lost all hope	Tue Sep 30 04:07:21 +0000 2014	Juzou's stitches.	Alaska																
6859	489788512527347712	River Drive in Moline to Reopen Tomorrow: 'Flood waters have receded enough to allow for the partial reopening... http://t.co/qnTmzvbtvQ	Thu Jul 17 15:07:35 +0000 2014	Davenport, Iowa	Central Time (US & Canada)				0	River Drive	4902476	Moline	US	-90.51513	41.5067						true
6860	489788512527347712	River Drive in Moline to Reopen Tomorrow: 'Flood waters have receded enough to allow for the partial reopening... http://t.co/qnTmzvbtvQ	Thu Jul 17 15:07:35 +0000 2014	Davenport, Iowa	Central Time (US & Canada)				15	Moline	4902476	Moline	US	-90.51513	41.5067						
6861	517585966333440000	RT @ForestWhitaker: Non-violence is an effort to change the world starting with oneself. #Dayofnonviolence	Thu Oct 02 08:04:45 +0000 2014	iPhone: 51.508789,-0.198040	London																
6862	499042972084613120	Hillary Clinton: 'Failure' to Help Syrian Rebels Led to the Rise of ISIS - The Atlantic http://t.co/OKACVlV4mi	Tue Aug 12 04:01:30 +0000 2014	Washington, DC	Central Time (US & Canada)																
6863	495616872478679040	The Ebola virus is literally right down the street from me ???	Sat Aug 02 17:07:25 +0000 2014																		
6864	522734254187642880	RT @ICACREDCROSS: Get ready for the #GreatShakeOut #earthquake drill w/ #RedCross tips &amp; #TheKing ! 10:16am! http://t.co/IjpKrlYzDa https:/…	Thu Oct 16 13:02:12 +0000 2014	Decatur, IL & Champaign, IL	Eastern Time (US & Canada)																
6865	509416424142811136	"“Nationalism is an infantile sickness. It is the measles of the human race.”

“I am by heritage a Jew, by... http://t.co/u4AuXgcbDM"	Tue Sep 09 19:01:54 +0000 2014	Penang, Malaysia.	Kuala Lumpur																
6866	487975011810963457	Housework, ministry cookout, IN wedding, final mission trip meeting ... Need I add more? Too many irons in the fire! Happy Saturday!	Sat Jul 12 15:01:23 +0000 2014																		
6867	491992795889287169	RT @ANDANTSODO: The people of the Western Cape are tired of the ANC violence and racist protest marches against the City Of Cape Town and i…	Wed Jul 23 17:06:38 +0000 2014	Cape Town SA	Hawaii				34	Western Cape	1085599	Province of the Western Cape	ZA	20	-34						
6868	491992795889287169	RT @ANDANTSODO: The people of the Western Cape are tired of the ANC violence and racist protest marches against the City Of Cape Town and i…	Wed Jul 23 17:06:38 +0000 2014	Cape Town SA	Hawaii				116	City Of Cape Town	8334583	City of Cape Town	ZA	18.41667	-33.91667						
6869	503950297614802945	RT @PeopIe: Man in Ukraine plays the piano to help calm down a riot. http://t.co/U176Qypqab	Mon Aug 25 17:01:28 +0000 2014						19	Ukraine	690791	Ukraine	UA	32	49						
6870	521558316384657408	if this tornado can blow away the AQR test papers that'd be great.	Mon Oct 13 07:09:27 +0000 2014																		
6871	521163949652606976	RT @michele2el: @JillFreeze so proud of the Rebels tonight. Great win!!!!! So happy for you and @CoachHughFreeze. Great leadership. Thank y…	Sun Oct 12 05:02:23 +0000 2014																		
6872	534405977018470400	All tornado watches have been canceled for central Georgia. Now the big chill will be rolling in throughout the afternoon. #gawx	Mon Nov 17 18:01:28 +0000 2014	Macon, GA	Atlantic Time (Canada)				51	Georgia	4197000	Georgia	US	-83.50018	32.75042						
6873	507483535457124352	"@Tarfugaming hello i just wanted to let you know the 11th riot kayle skin is invalid, u got a type error in there, ""WWGPLHKHJD4RGF"""	Thu Sep 04 11:01:18 +0000 2014		Ljubljana																
6874	559728553626198017	RT @GreenJennyJones: An anti #fracking protest outside the Lords and an anti democratic push for more #surveillance inside. This Govt, heh?	Mon Jan 26 15:04:21 +0000 2015	Trumpton-Upon-Narnia																	
6875	487567837339205632	RT @theeCODYTAYLOR: You think it's crazy in Miami? We having ice cream machines catching on fire in Orlando in the media room!	Fri Jul 11 12:03:25 +0000 2014	Florida	Eastern Time (US & Canada)				44	Miami	4164138	Miami	US	-80.19366	25.77427						
6876	487567837339205632	RT @theeCODYTAYLOR: You think it's crazy in Miami? We having ice cream machines catching on fire in Orlando in the media room!	Fri Jul 11 12:03:25 +0000 2014	Florida	Eastern Time (US & Canada)				100	Orlando	4167147	Orlando	US	-81.37924	28.53834						
6877	545624752313090048	Yemen premier to Houthi rebels: You want to take over the country? Fine, it's yours. Good luck. http://t.co/F4XehtoPN6	Thu Dec 18 17:00:52 +0000 2014	New York City					0	Yemen	69543	Republic of Yemen	YE	47.5	15.5		true				
6878	494453068444880897	RT @TheEconomist: Today's #Dailychart shows that the current ebola outbreak is the worst on record http://t.co/HJfKQMD6yP http://t.co/9LyV7…	Wed Jul 30 12:02:52 +0000 2014	Atlanta, GA	Eastern Time (US & Canada)																
6879	537547734992306176	Riot as the Language of the Unheard: Ferguson Protests Set to Continue In Fight For Racial Justice http://t.co/QxhlVbmjND	Wed Nov 26 10:05:41 +0000 2014	Texas	Atlantic Time (Canada)				37	Ferguson	4386387	Ferguson	US	-90.30539	38.74422						
6880	531930228567048192	RT @CapitanAchab: #Flood in #Chiavari now: pay attention, stay at home, go up on the top floors and follow #allertameteoLIG	Mon Nov 10 22:03:43 +0000 2014	Livorno/Pisa/Firenze					29	Chiavari	3178832	Chiavari	IT	9.32241	44.31771						
6881	537078384179023872	RT @harrison_barron: if you're burning the American flag in protest of Michael Brown you're a piece of shit. Not even gonna sugar coat it h…	Tue Nov 25 03:00:39 +0000 2014	stem nc																	
6882	487688962660528128	RT @abcnews: #BREAKING: Magnitude-6.8 earthquake detected off the east coast of Japan, says USGS	Fri Jul 11 20:04:44 +0000 2014						80	Japan	1861060	Japan	JP	139.75309	35.68536						
6883	522840237069049858	@andrewrugasira Asked why Terrorism gets more attention than Malaria yet latter is more dangerous. Was told it's about the 'noise' @dfkm1970	Thu Oct 16 20:03:21 +0000 2014	Kampala	Nairobi																
6884	496960259681189888	@madhukishwar Khaps are nurseries of Terrorism. Teaching extreme hatred and violence in the name of Jehad cannot permitted.	Wed Aug 06 10:05:33 +0000 2014																		
6885	515501059436183552	Sierra Rayne, a hero of junk http://t.co/nFWFF2o6f4, on the measles vaccine ... http://t.co/eftfHCITYv	Fri Sep 26 14:00:04 +0000 2014																		
6886	549974754044563456	i dont want your shoulder, i just wanna you to be my handkerchief, since the weather were so cold and i've easily got flu. hahahahhahaha	Tue Dec 30 17:06:14 +0000 2014	perak-johor	Kuala Lumpur																
6887	507589153425334272	@UCC @irishexaminer Did you think to contact Bill Gates who's fundation is involved with the malaria ?	Thu Sep 04 18:00:59 +0000 2014	Cork (Irlande)	Dublin																
6888	530631436856852481	RT @siddha_master: The words of a curse and bitterness are thoughts that lead to #violence. ~Yogmata	Fri Nov 07 08:02:47 +0000 2014	??																	
6889	490783247186399232	RT @AP: BREAKING: Ukraine: Rebels have taken away all bodies from the plane crash site to an unknown location.	Sun Jul 20 09:00:19 +0000 2014	Echuca	Melbourne				18	Ukraine	690791	Ukraine	UA	32	49						
6890	533939275591454720	RT @charlesfrith: Nationalism is an infantile thing. It is the measles of mankind - Albert Einstein http://t.co/kVOPFLCzo2	Sun Nov 16 11:06:58 +0000 2014	Australia	Sydney																
6891	557297297285865472	RT @MFrancoisCerrah: Scorning the Prophet goes beyond free speech – it’s an act of violence | via @Telegraph http://t.co/R3yEEX9IiB by top …	Mon Jan 19 22:03:24 +0000 2015		Abu Dhabi																
6892	556210037820239872	"RT @wasim_dr: Make Dua for Malaysia where the flood waters continue to rise. 

#MalaysiaFloods 

@IwanHazwann http://t.co/mNQ1tecm8S"	Fri Jan 16 22:03:01 +0000 2015						27	Malaysia	1733045	Malaysia	MY	112.5	2.5						
6893	556210037820239872	"RT @wasim_dr: Make Dua for Malaysia where the flood waters continue to rise. 

#MalaysiaFloods 

@IwanHazwann http://t.co/mNQ1tecm8S"	Fri Jan 16 22:03:01 +0000 2015						80	Malaysia	1733045	Malaysia	MY	112.5	2.5						
6894	488791595261902848	RT @WilliamJHague: I will take forward the UK campaign to end sexual violence in conflict as the PM’s Special Representative	Mon Jul 14 21:06:12 +0000 2014	Barwell, Leicestershire	Amsterdam				43	UK	2635167	United Kingdom of Great Britain and Northern Ireland	GB	-2.69531	54.75844						
6895	536943621950685184	Health chiefs call on eligible people to get the flu vaccination. People in the Greater Glasgow and... http://t.co/zBI27LhlrO	Mon Nov 24 18:05:10 +0000 2014		Edinburgh				80	Greater Glasgow	2648579	Glasgow	GB	-4.25763	55.86515						true
6896	539722648381816832	RT @UndercoverMutha: Joshua Wong 18 leader of the #Ho... http://t.co/f7An1SvvIU #Mobile #Africa #Globalhealth #Malaria #Ebola via @sabele26	Tue Dec 02 10:08:01 +0000 2014		Prague				89	Africa	6255146	Africa		21.09375	7.1881						
6897	492293209301975041	RIOT SNIPERS:- @MissFurieuse will be your leader :) go to her for info/events/competitions/problems etc etc :) Welcome to the team Bex	Thu Jul 24 13:00:22 +0000 2014	"United Kingdom "																	
6898	489197754686517248	THE NATIONAL WEATHER SERVICE IN MOUNT HOLLY NJ HAS ISSUED AN * URBAN AND SMALL STREAM FLOOD ADVISORY FOR... EA... http://t.co/qjZNjWadug	Wed Jul 16 00:00:08 +0000 2014	Freehold, NJ	Eastern Time (US & Canada)				32	MOUNT HOLLY	4503134	Mount Holly	US	-74.78766	39.99289						
6899	489197754686517248	THE NATIONAL WEATHER SERVICE IN MOUNT HOLLY NJ HAS ISSUED AN * URBAN AND SMALL STREAM FLOOD ADVISORY FOR... EA... http://t.co/qjZNjWadug	Wed Jul 16 00:00:08 +0000 2014	Freehold, NJ	Eastern Time (US & Canada)				44	NJ	5101760	New Jersey	US	-74.49987	40.16706						
6900	519201006245404672	Rescue 14 and engine 4 manned 7 times sent to assist Coatopa fire and Bellamy fire with a field and truck fire. See smoke from the road	Mon Oct 06 19:02:20 +0000 2014	Livingston, Alabama					53	Coatopa	4056014	Coatopa	US	-88.06946	32.48514						
6901	519201006245404672	Rescue 14 and engine 4 manned 7 times sent to assist Coatopa fire and Bellamy fire with a field and truck fire. See smoke from the road	Mon Oct 06 19:02:20 +0000 2014	Livingston, Alabama					70	Bellamy	4047321	Bellamy	US	-88.13363	32.44903						
6902	520107911092391936	RT @LondonFire: Sadly it might take more than a lick of paint to hide the damage from the fire at the paint shop in #Hayes. More here http:…	Thu Oct 09 07:06:03 +0000 2014	Leigh-on-Sea, Essex					117	Hayes	2647261	Hayes	GB	-0.4234	51.51579						
6903	541639803364585472	RT @tchopstl: Riot cops in Berkeley look like they're living out their childhood fantasy of joining the Grand Army of the Republic http://t…	Sun Dec 07 17:06:06 +0000 2014	British Columbia, Canada	Pacific Time (US & Canada)				27	Berkeley	5327684	Berkeley		-122.27275	37.87159						
6904	540265607548370946	Here's to the crazy ones, the misfits, the Rebels. Join me on @RebelMouse /ConnectedDoctors	Wed Dec 03 22:05:33 +0000 2014	Paris, FRANCE	Paris																
6905	548782387719860224	"RT @Joannechocolat: Candidates for Briton of the Year.
1. William Pooley: fought Ebola; got Ebola; went back to fight Ebola again.
2. Nigel…"	Sat Dec 27 10:08:11 +0000 2014	N. Wales	London																
6906	511229627076210688	Chicago Reader - Riot Fest day two: Sunshine, bees, the Descendents, Dashboard Confessional, and more http://t.co/kZcv3cG7eS	Sun Sep 14 19:06:55 +0000 2014						0	Chicago	4887398	Chicago	US	-87.65005	41.85003		true				
6907	556119955700449281	"Receptionist now dispensing medical advice. ""Gorr the flu 'ave ew luv?! Best off in bed innit. Come back Monday if still ill."" ?"	Fri Jan 16 16:05:04 +0000 2015	Cardiff, UK	London																
6908	519155143108227072	@didikins4life another reason we need to fire the rep party...vote democrat	Mon Oct 06 16:00:06 +0000 2014	delaware county,pa	Eastern Time (US & Canada)																
6909	521784084670857216	RT @ReutersUS: Activist Cornel West was in Ferguson today in a protest against the city's police department. http://t.co/rWjhF8AM3W http://…	Mon Oct 13 22:06:34 +0000 2014		Casablanca				43	Ferguson	4386387	Ferguson	US	-90.30539	38.74422						
6910	520213718034960384	RT @AliHZaidiPTI: How can a handful of PMLN #gullubutt stop the tsunami of PTI supporters in #Multan4PTI? Let us protest peacefully.	Thu Oct 09 14:06:30 +0000 2014																		
6911	519759693414031361	"RT @2thestreetz: And now we wait for the followers to come rolling in.

*drowns in flood of crickets*"	Wed Oct 08 08:02:22 +0000 2014		Quito																
6912	541020711452561408	"RT @SortaSarcastic: *puts drafts folder up for sale on eBay*
*gets no bids*
*adds the word VINTAGE*
*Crashes eBay due to flood of bids*"	Sat Dec 06 00:06:03 +0000 2014	USA																	
6913	549100277631307776	RT @thtniggaDiamond: @Taytian_ we do not bring violence to the table.	Sun Dec 28 07:11:22 +0000 2014	Va																	
6914	559654014208712705	"RT @Heresay1: VIDEO: Why Arming The #Syrian #Rebels Is The Definition Of Insanity.
http://t.co/keKBdOpbsX #Syria #FSA.
http://t.co/kF5huwrT…"	Mon Jan 26 10:08:09 +0000 2015		London				107	Syria	163843	Syrian Arab Republic	SY	38	35						
6915	537108793868709888	"RT @rae_muk: A white man had the nerve to go to ferguson tonight and set things on fire.

Police property. 

Guess who will get blamed tomo…"	Tue Nov 25 05:01:30 +0000 2014																		
6916	533922915809386496	Into The Storm is totally crazy. Tornado everywhere. Phewww. ?	Sun Nov 16 10:01:57 +0000 2014	Perak - Muadzam Shah	Kuala Lumpur																
